driverId,driverScore,driveDistanceMeters,driveTimeMilliseconds,count_obstructedCamera,count_mobileUsage,count_noSeatbelt,count_distractedDrivingAutomatic,count_followingDistance,count_drowsy,count_braking,count_defensiveDriving,count_harshTurn,count_crash,scoreImpact_obstructedCamera,scoreImpact_mobileUsage,scoreImpact_noSeatbelt,scoreImpact_distractedDrivingAutomatic,scoreImpact_followingDistance,scoreImpact_drowsy,scoreImpact_braking,scoreImpact_defensiveDriving,scoreImpact_harshTurn,scoreImpact_crash,durationMilliseconds_maxSpeed,scoreImpact_maxSpeed,MaxSpeed_coached,Drowsy_coached,MobileUsage_coached,NoSeatbelt_coached,Braking_coached,ObstructedCamera_coached,DefensiveDriving_coached,HarshTurn_coached,driverName,tagId,tagName,parentTagId,parentTagName,fecha_corte
55804793,97,3362657,194019491,0,2,0,0,0,0,0,0,0,0,0.0,-2.8715578187129998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,HERPED01,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
55804806,59,623465,39962803,0,5,1,0,0,0,0,0,0,0,0.0,-38.71935072538154,-2.581290048358769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MORMAN,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
55806653,95,4556106,250045911,0,1,0,0,0,0,1,0,0,0,0.0,-1.059683861613404,0.0,0.0,0.0,0.0,-1.7661397693556737,0.0,0.0,0.0,1108961,-2.217514766718181,0,0,0,0,0,0,0,0,CURHEC,4357030,Sayer Sencillo,4363965,EC-02,2026-05-17T23:59:59.000000
55843760,84,1923304,135518964,0,6,1,0,0,0,0,0,0,0,0.0,-15.061681356665405,-0.8367600753703003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,VILSAM,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
55844088,52,1744643,108164545,0,14,0,0,0,2,0,0,0,0,0.0,-38.742853408978235,0.0,0.0,0.0,-9.224488906899577,0.0,0.0,0.0,0.0,32998,-0.1525361198533216,0,0,0,0,0,0,0,0,ZARPED,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
55883758,100,310,240004,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
55884320,100,2766074,163667621,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,OROANT,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
55982602,9,2837631,151662144,0,29,3,0,0,0,2,0,1,0,0.0,-49.34148520367867,-1.701430524264783,0.0,0.0,0.0,-5.67143508088261,0.0,-2.835717540441305,0.0,9553114,-31.494721583258112,62,0,6,1,2,0,0,1,,,,,,2026-05-17T23:59:59.000000
56001080,100,158073,7609033,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MORJES,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
56012138,93,2133704,136439118,0,1,6,0,0,0,0,0,0,0,0.0,-2.2627468477352064,-4.525493695470412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47983,-0.17584033341523067,0,0,0,0,0,0,0,0,ESPALB,7457303,Conductores Full,5021095,EC-10,2026-05-17T23:59:59.000000
56123719,48,2344624,121881043,0,21,6,0,0,0,0,0,0,0,0.0,-43.24304110168624,-4.118384866827261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148200,-4.710330547466681,10,0,8,0,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
56125080,51,2750794,148724904,0,24,10,1,0,0,0,0,0,0,0.0,-42.123389828536794,-5.850470809518997,-0.2420576448985302,0.0,0.0,0.0,0.0,0.0,0.0,87014,-0.29253338768334325,0,0,0,0,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
56161289,75,319582,28764317,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-25.178889924964487,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,LOMELI,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
56161751,81,1841018,180124115,0,6,1,0,0,0,0,0,0,0,0.0,-15.734877116899455,-0.8741598398277475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701125,-1.946227466544388,4,0,1,1,0,0,0,0,AGUMAR,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
56173877,78,2496533,159061443,0,7,13,0,0,0,0,0,0,0,0.0,-13.537263076434398,-8.38021047588796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137914,-0.4335242953881665,0,0,0,0,0,0,0,0,JIMJUA,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
56710050,100,100838,36034055,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MORVIC,6862126,Patieros Crisa,5021095,EC-10,2026-05-17T23:59:59.000000
56792889,0,407294,26049910,0,7,8,0,0,0,0,0,0,0,0.0,-82.9774659091467,-31.610463203484468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273935,-5.257887647212601,0,0,0,0,0,0,0,0,JARJAC,7353092,Sayer Patios y T.,4363965,EC-02,2026-05-17T23:59:59.000000
56999450,57,3292503,316030179,1,2,17,0,0,0,0,0,0,0,-24.439522150777083,-2.93274265809325,-8.309437531264207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399259,-6.96018812810912,0,0,0,0,0,0,0,0,VENJUA01,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
57143311,77,2925925,174399657,0,4,12,0,0,1,1,0,0,0,0.0,-6.600349633022036,-6.600349633022038,0.0,0.0,-2.7501456804258484,-2.7501456804258484,0.0,0.0,0.0,1364150,-3.9109881964962807,0,0,0,0,0,0,0,0,RUBURI,4357030,Sayer Sencillo,4363965,EC-02,2026-05-17T23:59:59.000000
57221761,36,1329831,128758867,0,13,9,0,0,0,1,0,0,0,0.0,-47.19728747487462,-10.891681724971066,0.0,0.0,0.0,-6.050934291650593,0.0,0.0,0.0,0,0.0,0,0,8,6,0,0,0,0,CHAPED,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
57221824,0,920177,73125723,1,24,23,0,0,0,0,0,0,0,-87.44752368294361,-125.92443410343876,-40.22586089415407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34006,-0.23251735917879404,0,0,6,4,0,0,0,0,ESTRIC,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
57221867,20,1571351,150632818,0,20,18,0,0,0,0,0,0,0,0.0,-61.450713430672046,-18.435214029201624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126355,-0.41941391549881246,0,0,4,3,0,0,0,0,REYPED01,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
57288602,17,213048,16541971,0,1,3,0,0,0,1,0,0,0,0.0,-22.66171003717472,-22.66171003717472,0.0,0.0,0.0,-37.76951672862454,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CARCAR,4433638,Circuitos,4363966,EC-03,2026-05-17T23:59:59.000000
57379243,33,2827333,157294065,2,6,0,0,0,0,0,0,0,0,-56.920921589356475,-10.245765886084165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34003,-0.10808735854083243,0,0,0,0,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
57405935,54,3809742,199404733,0,23,26,0,3,0,0,0,0,0,0.0,-29.147573772712157,-10.983143740442268,0.0,-0.5416120188079989,0.0,0.0,0.0,0.0,0.0,2292392,-5.748088236200491,0,0,0,0,0,0,0,0,GUEEDG,4433382,Liverpool Full,4363964,EC-01,2026-05-17T23:59:59.000000
57423683,92,2495027,146370293,0,4,0,0,0,0,0,0,0,0,0.0,-7.740248101523551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,HERJON,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
57423693,85,2925607,191021536,0,9,0,0,0,0,0,0,0,0,0.0,-14.852400886380158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110028,-0.2879989406011268,2,0,1,0,0,0,0,0,AGUJOS01,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
57423728,66,3023512,192241297,0,18,5,0,0,1,0,0,0,0,0.0,-28.742924122675895,-2.66138186321073,0.0,0.0,-2.66138186321073,0.0,0.0,0.0,0.0,103006,-0.26790809677069544,0,0,1,0,0,0,0,0,ROSEDU,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
57517035,56,3768992,182097274,0,24,10,0,0,0,0,0,0,0,0.0,-30.74370229493723,-4.269958652074614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263502,-8.960875493391516,0,0,7,5,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
57517039,33,1481299,87486169,0,16,13,0,0,0,0,0,0,0,0.0,-52.14916907390068,-14.1237332908481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66995,-0.382889094160701,0,0,0,0,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
57918834,18,4357652,243682458,0,65,27,0,0,0,0,0,0,0,0.0,-72.01632438753715,-9.971491069043605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,23,9,0,0,0,0,ZETJUL,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
57918842,92,1755457,110972106,0,1,6,0,0,0,0,0,0,0,0.0,-2.7502992098353873,-5.500598419670775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ARCGUI,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
57931203,17,2732880,154179659,2,10,3,0,0,0,0,0,0,0,-58.88820584877492,-17.666461754632476,-1.7666461754632476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349931,-4.377785658483004,10,0,4,1,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
57931240,91,1596899,82397190,0,2,1,0,0,0,0,0,0,0,0.0,-6.04675937551467,-1.007793229252445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342951,-2.0810843185307655,0,0,0,0,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
57931265,74,3107738,156834400,0,10,9,0,0,0,0,0,1,0,0.0,-15.535518116392055,-4.660655434917616,0.0,0.0,0.0,0.0,0.0,-2.5892530193986754,0.0,1109995,-3.538748514356544,0,0,0,0,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
57935126,82,825574,57774183,0,3,0,0,0,0,0,0,0,0,0.0,-17.54427343884376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,SALDAN,4433638,Circuitos,4363966,EC-03,2026-05-17T23:59:59.000000
58032737,0,193200,9585292,0,4,0,0,0,0,0,0,0,0,0.0,-99.95925465838509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33040,-1.7234738388773132,1,0,2,0,0,0,0,0,,,,,,2026-05-17T23:59:59.000000
